[2020-11-04T21:22:00.118+0300][0.001s][info][gc] Min heap equals to max heap, disabling ShenandoahUncommit
[2020-11-04T21:22:00.121+0300][0.005s][info][gc] Using Shenandoah
[2020-11-04T21:22:00.121+0300][0.005s][info][gc] Heuristics ergonomically sets -XX:+ExplicitGCInvokesConcurrent
[2020-11-04T21:22:00.121+0300][0.005s][info][gc] Heuristics ergonomically sets -XX:+ShenandoahImplicitGCInvokesConcurrent
[2020-11-04T21:22:00.351+0300][0,235s][info][gc] Trigger: Explicit GC request (System.gc())
[2020-11-04T21:22:54.965+0300][54,848s][info][gc] Trigger: Average GC time (345,50 ms) is above the time for allocation rate (2466 MB/s) to deplete free headroom (851M)
[2020-11-04T21:22:54.976+0300][54,860s][info][gc] GC(17) Concurrent reset 11,660ms
[2020-11-04T21:22:54.977+0300][54,861s][info][gc] GC(17) Pause Init Mark (unload classes) 0,135ms
[2020-11-04T21:22:55.067+0300][54,951s][info][gc] GC(17) Concurrent marking (unload classes) 89,919ms
[2020-11-04T21:22:55.068+0300][54,952s][info][gc] GC(17) Pause Final Mark (unload classes) 0,611ms
[2020-11-04T21:22:55.068+0300][54,952s][info][gc] GC(17) Concurrent weak roots 0,321ms
[2020-11-04T21:22:55.068+0300][54,952s][info][gc] GC(17) Concurrent cleanup 10434M->10434M(12288M) 0,034ms
[2020-11-04T21:22:55.069+0300][54,953s][info][gc] GC(17) Concurrent class unloading 0,692ms
[2020-11-04T21:22:55.069+0300][54,953s][info][gc] GC(17) Concurrent strong roots 0,066ms
[2020-11-04T21:22:55.115+0300][54,999s][info][gc] GC(17) Concurrent evacuation 45,846ms
[2020-11-04T21:22:55.115+0300][54,999s][info][gc] GC(17) Pause Init Update Refs 0,015ms
[2020-11-04T21:22:55.175+0300][55,059s][info][gc] GC(17) Concurrent update references 59,559ms
[2020-11-04T21:22:55.175+0300][55,059s][info][gc] GC(17) Pause Final Update Refs 0,151ms
[2020-11-04T21:22:55.176+0300][55,059s][info][gc] GC(17) Concurrent cleanup 10762M->1794M(12288M) 0,175ms
[2020-11-04T21:22:58.458+0300][58,342s][info][gc] Trigger: Average GC time (347,86 ms) is above the time for allocation rate (2524 MB/s) to deplete free headroom (875M)
[2020-11-04T21:22:58.470+0300][58,353s][info][gc] GC(18) Concurrent reset 11,462ms
[2020-11-04T21:22:58.470+0300][58,354s][info][gc] GC(18) Pause Init Mark (unload classes) 0,126ms
[2020-11-04T21:22:58.627+0300][58,511s][info][gc] GC(18) Concurrent marking (unload classes) 157,009ms
[2020-11-04T21:22:58.628+0300][58,512s][info][gc] GC(18) Pause Final Mark (unload classes) 0,538ms
[2020-11-04T21:22:58.629+0300][58,512s][info][gc] GC(18) Concurrent weak roots 0,406ms
[2020-11-04T21:22:58.629+0300][58,512s][info][gc] GC(18) Concurrent cleanup 10582M->10582M(12288M) 0,035ms
[2020-11-04T21:22:58.629+0300][58,513s][info][gc] GC(18) Concurrent class unloading 0,580ms
[2020-11-04T21:22:58.629+0300][58,513s][info][gc] GC(18) Concurrent strong roots 0,057ms
[2020-11-04T21:22:58.722+0300][58,606s][info][gc] GC(18) Concurrent evacuation 92,959ms
[2020-11-04T21:22:58.723+0300][58,606s][info][gc] GC(18) Pause Init Update Refs 0,012ms
[2020-11-04T21:22:58.828+0300][58,712s][info][gc] GC(18) Concurrent update references 105,388ms
[2020-11-04T21:22:58.829+0300][58,712s][info][gc] GC(18) Pause Final Update Refs 0,176ms
[2020-11-04T21:22:58.829+0300][58,712s][info][gc] GC(18) Concurrent cleanup 11126M->2286M(12288M) 0,168ms
[2020-11-04T21:23:01.943+0300][61,826s][info][gc] Trigger: Average GC time (342,68 ms) is above the time for allocation rate (2496 MB/s) to deplete free headroom (855M)
[2020-11-04T21:23:01.954+0300][61,838s][info][gc] GC(19) Concurrent reset 11,402ms
[2020-11-04T21:23:01.954+0300][61,838s][info][gc] GC(19) Pause Init Mark (unload classes) 0,131ms
[2020-11-04T21:23:02.062+0300][61,945s][info][gc] GC(19) Concurrent marking (unload classes) 107,214ms
[2020-11-04T21:23:02.062+0300][61,946s][info][gc] GC(19) Pause Final Mark (unload classes) 0,404ms
[2020-11-04T21:23:02.063+0300][61,946s][info][gc] GC(19) Concurrent weak roots 0,342ms
[2020-11-04T21:23:02.063+0300][61,946s][info][gc] GC(19) Concurrent cleanup 10438M->10438M(12288M) 0,038ms
[2020-11-04T21:23:02.064+0300][61,947s][info][gc] GC(19) Concurrent class unloading 0,701ms
[2020-11-04T21:23:02.064+0300][61,947s][info][gc] GC(19) Concurrent strong roots 0,087ms
[2020-11-04T21:23:02.111+0300][61,994s][info][gc] GC(19) Concurrent evacuation 46,957ms
[2020-11-04T21:23:02.111+0300][61,995s][info][gc] GC(19) Pause Init Update Refs 0,010ms
[2020-11-04T21:23:02.177+0300][62,060s][info][gc] GC(19) Concurrent update references 65,737ms
[2020-11-04T21:23:02.177+0300][62,061s][info][gc] GC(19) Pause Final Update Refs 0,141ms
[2020-11-04T21:23:02.177+0300][62,061s][info][gc] GC(19) Concurrent cleanup 10786M->2006M(12288M) 0,239ms
[2020-11-04T21:23:05.399+0300][65,283s][info][gc] Trigger: Average GC time (329,77 ms) is above the time for allocation rate (2511 MB/s) to deplete free headroom (827M)
[2020-11-04T21:23:05.411+0300][65,295s][info][gc] GC(20) Concurrent reset 11,631ms
[2020-11-04T21:23:05.411+0300][65,295s][info][gc] GC(20) Pause Init Mark (process weakrefs) (unload classes) 0,121ms
[2020-11-04T21:23:05.589+0300][65,473s][info][gc] GC(20) Concurrent marking (process weakrefs) (unload classes) 177,345ms
[2020-11-04T21:23:05.589+0300][65,473s][info][gc] GC(20) Concurrent precleaning 0,131ms
[2020-11-04T21:23:05.590+0300][65,474s][info][gc] GC(20) Pause Final Mark (process weakrefs) (unload classes) 0,882ms
[2020-11-04T21:23:05.591+0300][65,474s][info][gc] GC(20) Concurrent weak roots 0,353ms
[2020-11-04T21:23:05.591+0300][65,474s][info][gc] GC(20) Concurrent cleanup 10514M->10514M(12288M) 0,036ms
[2020-11-04T21:23:05.591+0300][65,475s][info][gc] GC(20) Concurrent class unloading 0,692ms
[2020-11-04T21:23:05.591+0300][65,475s][info][gc] GC(20) Concurrent strong roots 0,084ms
[2020-11-04T21:23:05.667+0300][65,550s][info][gc] GC(20) Concurrent evacuation 75,108ms
[2020-11-04T21:23:05.667+0300][65,550s][info][gc] GC(20) Pause Init Update Refs 0,027ms
[2020-11-04T21:23:05.759+0300][65,642s][info][gc] GC(20) Concurrent update references 91,757ms
[2020-11-04T21:23:05.759+0300][65,643s][info][gc] GC(20) Pause Final Update Refs 0,212ms
[2020-11-04T21:23:05.759+0300][65,643s][info][gc] GC(20) Concurrent cleanup 10986M->2298M(12288M) 0,228ms
[2020-11-04T21:23:08.880+0300][68,764s][info][gc] Trigger: Average GC time (307,33 ms) is above the time for allocation rate (2473 MB/s) to deplete free headroom (759M)
[2020-11-04T21:23:08.892+0300][68,775s][info][gc] GC(21) Concurrent reset 11,424ms
[2020-11-04T21:23:08.892+0300][68,776s][info][gc] GC(21) Pause Init Mark (unload classes) 0,205ms
[2020-11-04T21:23:09.105+0300][68,989s][info][gc] GC(21) Concurrent marking (unload classes) 213,036ms
[2020-11-04T21:23:09.106+0300][68,989s][info][gc] GC(21) Pause Final Mark (unload classes) 0,473ms
[2020-11-04T21:23:09.106+0300][68,990s][info][gc] GC(21) Concurrent weak roots 0,396ms
[2020-11-04T21:23:09.106+0300][68,990s][info][gc] GC(21) Concurrent cleanup 10622M->10622M(12288M) 0,050ms
[2020-11-04T21:23:09.107+0300][68,991s][info][gc] GC(21) Concurrent class unloading 0,662ms
[2020-11-04T21:23:09.107+0300][68,991s][info][gc] GC(21) Concurrent strong roots 0,087ms
[2020-11-04T21:23:09.219+0300][69,103s][info][gc] GC(21) Concurrent evacuation 111,822ms
[2020-11-04T21:23:09.219+0300][69,103s][info][gc] GC(21) Pause Init Update Refs 0,019ms
[2020-11-04T21:23:09.354+0300][69,237s][info][gc] GC(21) Concurrent update references 134,523ms
[2020-11-04T21:23:09.354+0300][69,238s][info][gc] GC(21) Pause Final Update Refs 0,304ms
[2020-11-04T21:23:09.355+0300][69,238s][info][gc] GC(21) Concurrent cleanup 11310M->2626M(12288M) 0,245ms
[2020-11-04T21:23:12.334+0300][72,218s][info][gc] Trigger: Average GC time (330,21 ms) is above the time for allocation rate (2440 MB/s) to deplete free headroom (803M)
[2020-11-04T21:23:12.346+0300][72,230s][info][gc] GC(22) Concurrent reset 11,677ms
[2020-11-04T21:23:12.347+0300][72,230s][info][gc] GC(22) Pause Init Mark (unload classes) 0,227ms
[2020-11-04T21:23:12.514+0300][72,398s][info][gc] GC(22) Concurrent marking (unload classes) 167,288ms
[2020-11-04T21:23:12.515+0300][72,398s][info][gc] GC(22) Pause Final Mark (unload classes) 0,468ms
[2020-11-04T21:23:12.515+0300][72,399s][info][gc] GC(22) Concurrent weak roots 0,374ms
[2020-11-04T21:23:12.515+0300][72,399s][info][gc] GC(22) Concurrent cleanup 10602M->10602M(12288M) 0,038ms
[2020-11-04T21:23:12.516+0300][72,400s][info][gc] GC(22) Concurrent class unloading 0,732ms
[2020-11-04T21:23:12.516+0300][72,400s][info][gc] GC(22) Concurrent strong roots 0,096ms
[2020-11-04T21:23:12.583+0300][72,466s][info][gc] GC(22) Concurrent evacuation 66,561ms
[2020-11-04T21:23:12.583+0300][72,467s][info][gc] GC(22) Pause Init Update Refs 0,011ms
[2020-11-04T21:23:12.671+0300][72,555s][info][gc] GC(22) Concurrent update references 88,047ms
[2020-11-04T21:23:12.672+0300][72,555s][info][gc] GC(22) Pause Final Update Refs 0,219ms
[2020-11-04T21:23:12.672+0300][72,555s][info][gc] GC(22) Concurrent cleanup 11054M->2498M(12288M) 0,167ms
[2020-11-04T21:23:15.671+0300][75,554s][info][gc] Trigger: Average GC time (355,53 ms) is above the time for allocation rate (2494 MB/s) to deplete free headroom (883M)
[2020-11-04T21:23:15.682+0300][75,565s][info][gc] GC(23) Concurrent reset 10,731ms
[2020-11-04T21:23:15.682+0300][75,566s][info][gc] GC(23) Pause Init Mark (unload classes) 0,292ms
[2020-11-04T21:23:15.873+0300][75,757s][info][gc] GC(23) Concurrent marking (unload classes) 190,748ms
[2020-11-04T21:23:15.874+0300][75,758s][info][gc] GC(23) Pause Final Mark (unload classes) 0,548ms
[2020-11-04T21:23:15.874+0300][75,758s][info][gc] GC(23) Concurrent weak roots 0,356ms
[2020-11-04T21:23:15.874+0300][75,758s][info][gc] GC(23) Concurrent cleanup 10614M->10614M(12288M) 0,038ms
[2020-11-04T21:23:15.875+0300][75,759s][info][gc] GC(23) Concurrent class unloading 0,673ms
[2020-11-04T21:23:15.875+0300][75,759s][info][gc] GC(23) Concurrent strong roots 0,060ms
[2020-11-04T21:23:15.963+0300][75,847s][info][gc] GC(23) Concurrent evacuation 87,869ms
[2020-11-04T21:23:15.963+0300][75,847s][info][gc] GC(23) Pause Init Update Refs 0,014ms
[2020-11-04T21:23:16.088+0300][75,972s][info][gc] GC(23) Concurrent update references 124,486ms
[2020-11-04T21:23:16.089+0300][75,972s][info][gc] GC(23) Pause Final Update Refs 0,275ms
[2020-11-04T21:23:16.089+0300][75,972s][info][gc] GC(23) Concurrent cleanup 11174M->2830M(12288M) 0,184ms
[2020-11-04T21:23:18.948+0300][78,832s][info][gc] Trigger: Average GC time (365,01 ms) is above the time for allocation rate (2488 MB/s) to deplete free headroom (907M)
[2020-11-04T21:23:18.960+0300][78,843s][info][gc] GC(24) Concurrent reset 11,505ms
[2020-11-04T21:23:18.960+0300][78,844s][info][gc] GC(24) Pause Init Mark (unload classes) 0,376ms
[2020-11-04T21:23:19.206+0300][79,089s][info][gc] GC(24) Concurrent marking (unload classes) 245,127ms
[2020-11-04T21:23:19.206+0300][79,090s][info][gc] GC(24) Pause Final Mark (unload classes) 0,433ms
[2020-11-04T21:23:19.207+0300][79,090s][info][gc] GC(24) Concurrent weak roots 0,321ms
[2020-11-04T21:23:19.207+0300][79,090s][info][gc] GC(24) Concurrent cleanup 10706M->10706M(12288M) 0,039ms
[2020-11-04T21:23:19.207+0300][79,091s][info][gc] GC(24) Concurrent class unloading 0,752ms
[2020-11-04T21:23:19.208+0300][79,091s][info][gc] GC(24) Concurrent strong roots 0,100ms
[2020-11-04T21:23:19.323+0300][79,206s][info][gc] GC(24) Concurrent evacuation 115,134ms
[2020-11-04T21:23:19.323+0300][79,207s][info][gc] GC(24) Pause Init Update Refs 0,021ms
[2020-11-04T21:23:19.490+0300][79,374s][info][gc] GC(24) Concurrent update references 166,759ms
[2020-11-04T21:23:19.491+0300][79,374s][info][gc] GC(24) Pause Final Update Refs 0,309ms
[2020-11-04T21:23:19.491+0300][79,374s][info][gc] GC(24) Concurrent cleanup 11442M->3178M(12288M) 0,177ms
[2020-11-04T21:23:22.165+0300][82,049s][info][gc] Trigger: Average GC time (426,58 ms) is above the time for allocation rate (2458 MB/s) to deplete free headroom (1047M)
[2020-11-04T21:23:22.177+0300][82,060s][info][gc] GC(25) Concurrent reset 11,592ms
[2020-11-04T21:23:22.177+0300][82,061s][info][gc] GC(25) Pause Init Mark (process weakrefs) (unload classes) 0,133ms
[2020-11-04T21:23:22.336+0300][82,219s][info][gc] GC(25) Concurrent marking (process weakrefs) (unload classes) 158,538ms
[2020-11-04T21:23:22.336+0300][82,220s][info][gc] GC(25) Concurrent precleaning 0,136ms
[2020-11-04T21:23:22.337+0300][82,220s][info][gc] GC(25) Pause Final Mark (process weakrefs) (unload classes) 0,409ms
[2020-11-04T21:23:22.337+0300][82,221s][info][gc] GC(25) Concurrent weak roots 0,282ms
[2020-11-04T21:23:22.337+0300][82,221s][info][gc] GC(25) Concurrent cleanup 10374M->10374M(12288M) 0,034ms
[2020-11-04T21:23:22.338+0300][82,221s][info][gc] GC(25) Concurrent class unloading 0,649ms
[2020-11-04T21:23:22.338+0300][82,221s][info][gc] GC(25) Concurrent strong roots 0,058ms
[2020-11-04T21:23:22.396+0300][82,280s][info][gc] GC(25) Concurrent evacuation 58,412ms
[2020-11-04T21:23:22.396+0300][82,280s][info][gc] GC(25) Pause Init Update Refs 0,011ms
[2020-11-04T21:23:22.482+0300][82,366s][info][gc] GC(25) Concurrent update references 85,930ms
[2020-11-04T21:23:22.483+0300][82,367s][info][gc] GC(25) Pause Final Update Refs 0,294ms
[2020-11-04T21:23:22.483+0300][82,367s][info][gc] GC(25) Concurrent cleanup 10798M->2758M(12288M) 0,157ms
[2020-11-04T21:23:25.320+0300][85,204s][info][gc] Trigger: Average GC time (418,21 ms) is above the time for allocation rate (2502 MB/s) to deplete free headroom (1043M)
[2020-11-04T21:23:25.331+0300][85,215s][info][gc] GC(26) Concurrent reset 10,505ms
[2020-11-04T21:23:25.332+0300][85,215s][info][gc] GC(26) Pause Init Mark (unload classes) 0,289ms
[2020-11-04T21:23:25.558+0300][85,442s][info][gc] GC(26) Concurrent marking (unload classes) 226,755ms
[2020-11-04T21:23:25.559+0300][85,443s][info][gc] GC(26) Pause Final Mark (unload classes) 0,558ms
[2020-11-04T21:23:25.560+0300][85,443s][info][gc] GC(26) Concurrent weak roots 0,407ms
[2020-11-04T21:23:25.560+0300][85,443s][info][gc] GC(26) Concurrent cleanup 10474M->10474M(12288M) 0,046ms
[2020-11-04T21:23:25.561+0300][85,444s][info][gc] GC(26) Concurrent class unloading 0,812ms
[2020-11-04T21:23:25.561+0300][85,444s][info][gc] GC(26) Concurrent strong roots 0,043ms
[2020-11-04T21:23:25.631+0300][85,514s][info][gc] GC(26) Concurrent evacuation 70,102ms
[2020-11-04T21:23:25.631+0300][85,515s][info][gc] GC(26) Pause Init Update Refs 0,022ms
[2020-11-04T21:23:25.746+0300][85,629s][info][gc] GC(26) Concurrent update references 114,383ms
[2020-11-04T21:23:25.746+0300][85,630s][info][gc] GC(26) Pause Final Update Refs 0,208ms
[2020-11-04T21:23:25.746+0300][85,630s][info][gc] GC(26) Concurrent cleanup 10966M->3046M(12288M) 0,204ms
[2020-11-04T21:23:28.482+0300][88,365s][info][gc] Trigger: Average GC time (408,49 ms) is above the time for allocation rate (2473 MB/s) to deplete free headroom (1007M)
[2020-11-04T21:23:28.493+0300][88,376s][info][gc] GC(27) Concurrent reset 11,218ms
[2020-11-04T21:23:28.493+0300][88,377s][info][gc] GC(27) Pause Init Mark (unload classes) 0,114ms
[2020-11-04T21:23:28.728+0300][88,611s][info][gc] GC(27) Concurrent marking (unload classes) 234,415ms
[2020-11-04T21:23:28.729+0300][88,613s][info][gc] GC(27) Pause Final Mark (unload classes) 0,803ms
[2020-11-04T21:23:28.729+0300][88,613s][info][gc] GC(27) Concurrent weak roots 0,375ms
[2020-11-04T21:23:28.729+0300][88,613s][info][gc] GC(27) Concurrent cleanup 10414M->10414M(12288M) 0,041ms
[2020-11-04T21:23:28.730+0300][88,614s][info][gc] GC(27) Concurrent class unloading 0,660ms
[2020-11-04T21:23:28.730+0300][88,614s][info][gc] GC(27) Concurrent strong roots 0,078ms
[2020-11-04T21:23:28.821+0300][88,705s][info][gc] GC(27) Concurrent evacuation 90,696ms
[2020-11-04T21:23:28.821+0300][88,705s][info][gc] GC(27) Pause Init Update Refs 0,015ms
[2020-11-04T21:23:28.946+0300][88,830s][info][gc] GC(27) Concurrent update references 125,083ms
[2020-11-04T21:23:28.947+0300][88,831s][info][gc] GC(27) Pause Final Update Refs 0,172ms
[2020-11-04T21:23:28.947+0300][88,831s][info][gc] GC(27) Concurrent cleanup 11014M->3114M(12288M) 0,229ms
[2020-11-04T21:23:31.641+0300][91,524s][info][gc] Trigger: Average GC time (434,12 ms) is above the time for allocation rate (2428 MB/s) to deplete free headroom (1051M)
[2020-11-04T21:23:31.652+0300][91,535s][info][gc] GC(28) Concurrent reset 10,548ms
[2020-11-04T21:23:31.652+0300][91,536s][info][gc] GC(28) Pause Init Mark (unload classes) 0,110ms
[2020-11-04T21:23:31.890+0300][91,773s][info][gc] GC(28) Concurrent marking (unload classes) 237,752ms
[2020-11-04T21:23:31.891+0300][91,774s][info][gc] GC(28) Pause Final Mark (unload classes) 0,502ms
[2020-11-04T21:23:31.891+0300][91,775s][info][gc] GC(28) Concurrent weak roots 0,435ms
[2020-11-04T21:23:31.891+0300][91,775s][info][gc] GC(28) Concurrent cleanup 10510M->10510M(12288M) 0,038ms
[2020-11-04T21:23:31.892+0300][91,776s][info][gc] GC(28) Concurrent class unloading 0,783ms
[2020-11-04T21:23:31.892+0300][91,776s][info][gc] GC(28) Concurrent strong roots 0,053ms
[2020-11-04T21:23:31.997+0300][91,881s][info][gc] GC(28) Concurrent evacuation 105,234ms
[2020-11-04T21:23:31.998+0300][91,881s][info][gc] GC(28) Pause Init Update Refs 0,021ms
[2020-11-04T21:23:32.152+0300][92,036s][info][gc] GC(28) Concurrent update references 154,657ms
[2020-11-04T21:23:32.153+0300][92,036s][info][gc] GC(28) Pause Final Update Refs 0,182ms
[2020-11-04T21:23:32.153+0300][92,037s][info][gc] GC(28) Concurrent cleanup 11198M->3430M(12288M) 0,147ms
[2020-11-04T21:23:34.695+0300][94,578s][info][gc] Trigger: Average GC time (452,95 ms) is above the time for allocation rate (2457 MB/s) to deplete free headroom (1111M)
[2020-11-04T21:23:34.706+0300][94,590s][info][gc] GC(29) Concurrent reset 11,172ms
[2020-11-04T21:23:34.706+0300][94,590s][info][gc] GC(29) Pause Init Mark (unload classes) 0,375ms
[2020-11-04T21:23:34.843+0300][94,727s][info][gc] GC(29) Concurrent marking (unload classes) 136,731ms
[2020-11-04T21:23:34.844+0300][94,728s][info][gc] GC(29) Pause Final Mark (unload classes) 0,524ms
[2020-11-04T21:23:34.845+0300][94,728s][info][gc] GC(29) Concurrent weak roots 0,324ms
[2020-11-04T21:23:34.845+0300][94,728s][info][gc] GC(29) Concurrent cleanup 10222M->10222M(12288M) 0,030ms
[2020-11-04T21:23:34.845+0300][94,729s][info][gc] GC(29) Concurrent class unloading 0,842ms
[2020-11-04T21:23:34.846+0300][94,729s][info][gc] GC(29) Concurrent strong roots 0,105ms
[2020-11-04T21:23:34.884+0300][94,768s][info][gc] GC(29) Concurrent evacuation 38,508ms
[2020-11-04T21:23:34.884+0300][94,768s][info][gc] GC(29) Pause Init Update Refs 0,010ms
[2020-11-04T21:23:34.961+0300][94,845s][info][gc] GC(29) Concurrent update references 76,606ms
[2020-11-04T21:23:34.961+0300][94,845s][info][gc] GC(29) Pause Final Update Refs 0,184ms
[2020-11-04T21:23:34.962+0300][94,845s][info][gc] GC(29) Concurrent cleanup 10566M->2926M(12288M) 0,188ms
[2020-11-04T21:23:37.755+0300][97,639s][info][gc] Trigger: Average GC time (397,79 ms) is above the time for allocation rate (2496 MB/s) to deplete free headroom (991M)
[2020-11-04T21:23:37.767+0300][97,650s][info][gc] GC(30) Concurrent reset 11,350ms
[2020-11-04T21:23:37.767+0300][97,651s][info][gc] GC(30) Pause Init Mark (process weakrefs) (unload classes) 0,347ms
[2020-11-04T21:23:37.944+0300][97,828s][info][gc] GC(30) Concurrent marking (process weakrefs) (unload classes) 176,839ms
[2020-11-04T21:23:37.945+0300][97,828s][info][gc] GC(30) Concurrent precleaning 0,138ms
[2020-11-04T21:23:37.946+0300][97,829s][info][gc] GC(30) Pause Final Mark (process weakrefs) (unload classes) 0,853ms
[2020-11-04T21:23:37.946+0300][97,830s][info][gc] GC(30) Concurrent weak roots 0,379ms
[2020-11-04T21:23:37.946+0300][97,830s][info][gc] GC(30) Concurrent cleanup 10426M->10426M(12288M) 0,039ms
[2020-11-04T21:23:37.947+0300][97,830s][info][gc] GC(30) Concurrent class unloading 0,693ms
[2020-11-04T21:23:37.947+0300][97,831s][info][gc] GC(30) Concurrent strong roots 0,094ms
[2020-11-04T21:23:37.991+0300][97,875s][info][gc] GC(30) Concurrent evacuation 43,909ms
[2020-11-04T21:23:37.991+0300][97,875s][info][gc] GC(30) Pause Init Update Refs 0,014ms
[2020-11-04T21:23:38.077+0300][97,960s][info][gc] GC(30) Concurrent update references 85,495ms
[2020-11-04T21:23:38.077+0300][97,961s][info][gc] GC(30) Pause Final Update Refs 0,292ms
[2020-11-04T21:23:38.078+0300][97,961s][info][gc] GC(30) Concurrent cleanup 10774M->3134M(12288M) 0,181ms
[2020-11-04T21:23:40.788+0300][100,671s][info][gc] Trigger: Average GC time (398,61 ms) is above the time for allocation rate (2487 MB/s) to deplete free headroom (991M)
[2020-11-04T21:23:40.799+0300][100,683s][info][gc] GC(31) Concurrent reset 11,436ms
[2020-11-04T21:23:40.800+0300][100,683s][info][gc] GC(31) Pause Init Mark (unload classes) 0,323ms
[2020-11-04T21:23:40.990+0300][100,874s][info][gc] GC(31) Concurrent marking (unload classes) 190,283ms
[2020-11-04T21:23:40.991+0300][100,875s][info][gc] GC(31) Pause Final Mark (unload classes) 0,726ms
[2020-11-04T21:23:40.992+0300][100,875s][info][gc] GC(31) Concurrent weak roots 0,449ms
[2020-11-04T21:23:40.992+0300][100,875s][info][gc] GC(31) Concurrent cleanup 10386M->10386M(12288M) 0,039ms
[2020-11-04T21:23:40.993+0300][100,876s][info][gc] GC(31) Concurrent class unloading 0,699ms
[2020-11-04T21:23:40.993+0300][100,876s][info][gc] GC(31) Concurrent strong roots 0,045ms
[2020-11-04T21:23:41.058+0300][100,941s][info][gc] GC(31) Concurrent evacuation 64,871ms
[2020-11-04T21:23:41.058+0300][100,941s][info][gc] GC(31) Pause Init Update Refs 0,014ms
[2020-11-04T21:23:41.153+0300][101,036s][info][gc] GC(31) Concurrent update references 94,588ms
[2020-11-04T21:23:41.153+0300][101,037s][info][gc] GC(31) Pause Final Update Refs 0,361ms
[2020-11-04T21:23:41.153+0300][101,037s][info][gc] GC(31) Concurrent cleanup 10822M->3250M(12288M) 0,211ms
[2020-11-04T21:23:43.837+0300][103,721s][info][gc] Trigger: Average GC time (386,55 ms) is above the time for allocation rate (2457 MB/s) to deplete free headroom (947M)
[2020-11-04T21:23:43.849+0300][103,732s][info][gc] GC(32) Concurrent reset 11,459ms
[2020-11-04T21:23:43.849+0300][103,733s][info][gc] GC(32) Pause Init Mark (unload classes) 0,297ms
[2020-11-04T21:23:44.066+0300][103,949s][info][gc] GC(32) Concurrent marking (unload classes) 216,412ms
[2020-11-04T21:23:44.067+0300][103,950s][info][gc] GC(32) Pause Final Mark (unload classes) 0,658ms
[2020-11-04T21:23:44.067+0300][103,951s][info][gc] GC(32) Concurrent weak roots 0,382ms
[2020-11-04T21:23:44.067+0300][103,951s][info][gc] GC(32) Concurrent cleanup 10454M->10454M(12288M) 0,037ms
[2020-11-04T21:23:44.068+0300][103,952s][info][gc] GC(32) Concurrent class unloading 0,782ms
[2020-11-04T21:23:44.068+0300][103,952s][info][gc] GC(32) Concurrent strong roots 0,103ms
[2020-11-04T21:23:44.135+0300][104,019s][info][gc] GC(32) Concurrent evacuation 66,897ms
[2020-11-04T21:23:44.135+0300][104,019s][info][gc] GC(32) Pause Init Update Refs 0,015ms
[2020-11-04T21:23:44.244+0300][104,128s][info][gc] GC(32) Concurrent update references 108,516ms
[2020-11-04T21:23:44.244+0300][104,128s][info][gc] GC(32) Pause Final Update Refs 0,297ms
[2020-11-04T21:23:44.245+0300][104,128s][info][gc] GC(32) Concurrent cleanup 10934M->3398M(12288M) 0,179ms
[2020-11-04T21:23:46.885+0300][106,769s][info][gc] Trigger: Average GC time (374,94 ms) is above the time for allocation rate (2437 MB/s) to deplete free headroom (911M)
[2020-11-04T21:23:46.896+0300][106,780s][info][gc] GC(33) Concurrent reset 11,468ms
[2020-11-04T21:23:46.897+0300][106,781s][info][gc] GC(33) Pause Init Mark (unload classes) 0,292ms
[2020-11-04T21:23:47.136+0300][107,020s][info][gc] GC(33) Concurrent marking (unload classes) 238,866ms
[2020-11-04T21:23:47.137+0300][107,021s][info][gc] GC(33) Pause Final Mark (unload classes) 0,845ms
[2020-11-04T21:23:47.138+0300][107,021s][info][gc] GC(33) Concurrent weak roots 0,380ms
[2020-11-04T21:23:47.138+0300][107,021s][info][gc] GC(33) Concurrent cleanup 10506M->10506M(12288M) 0,038ms
[2020-11-04T21:23:47.138+0300][107,022s][info][gc] GC(33) Concurrent class unloading 0,717ms
[2020-11-04T21:23:47.139+0300][107,022s][info][gc] GC(33) Concurrent strong roots 0,105ms
[2020-11-04T21:23:47.215+0300][107,099s][info][gc] GC(33) Concurrent evacuation 76,896ms
[2020-11-04T21:23:47.216+0300][107,099s][info][gc] GC(33) Pause Init Update Refs 0,014ms
[2020-11-04T21:23:47.336+0300][107,220s][info][gc] GC(33) Concurrent update references 120,335ms
[2020-11-04T21:23:47.337+0300][107,220s][info][gc] GC(33) Pause Final Update Refs 0,194ms
[2020-11-04T21:23:47.337+0300][107,221s][info][gc] GC(33) Concurrent cleanup 11042M->3542M(12288M) 0,176ms
[2020-11-04T21:23:49.927+0300][109,811s][info][gc] Trigger: Average GC time (362,90 ms) is above the time for allocation rate (2423 MB/s) to deplete free headroom (879M)
[2020-11-04T21:23:49.939+0300][109,822s][info][gc] GC(34) Concurrent reset 11,440ms
[2020-11-04T21:23:49.939+0300][109,823s][info][gc] GC(34) Pause Init Mark (unload classes) 0,114ms
[2020-11-04T21:23:50.197+0300][110,081s][info][gc] GC(34) Concurrent marking (unload classes) 257,965ms
[2020-11-04T21:23:50.198+0300][110,082s][info][gc] GC(34) Pause Final Mark (unload classes) 0,595ms
[2020-11-04T21:23:50.198+0300][110,082s][info][gc] GC(34) Concurrent weak roots 0,301ms
[2020-11-04T21:23:50.198+0300][110,082s][info][gc] GC(34) Concurrent cleanup 10690M->10690M(12288M) 0,036ms
[2020-11-04T21:23:50.199+0300][110,083s][info][gc] GC(34) Concurrent class unloading 0,648ms
