[2020-11-04T21:41:26.071+0300][0.001s][info][gc] Min heap equals to max heap, disabling ShenandoahUncommit
[2020-11-04T21:41:26.076+0300][0.005s][info][gc] Using Shenandoah
[2020-11-04T21:41:26.076+0300][0.005s][info][gc] Heuristics ergonomically sets -XX:+ExplicitGCInvokesConcurrent
[2020-11-04T21:41:26.076+0300][0.005s][info][gc] Heuristics ergonomically sets -XX:+ShenandoahImplicitGCInvokesConcurrent
[2020-11-04T21:41:26.301+0300][0,231s][info][gc] Trigger: Explicit GC request (System.gc())
[2020-11-04T21:43:10.405+0300][104,335s][info][gc] GC(746) Concurrent cleanup 354M->354M(512M) 0,034ms
[2020-11-04T21:43:10.406+0300][104,336s][info][gc] GC(746) Concurrent class unloading 0,905ms
[2020-11-04T21:43:10.406+0300][104,336s][info][gc] GC(746) Concurrent strong roots 0,070ms
[2020-11-04T21:43:10.410+0300][104,340s][info][gc] GC(746) Concurrent evacuation 4,109ms
[2020-11-04T21:43:10.410+0300][104,340s][info][gc] GC(746) Pause Init Update Refs 0,016ms
[2020-11-04T21:43:10.444+0300][104,374s][info][gc] GC(746) Concurrent update references 33,408ms
[2020-11-04T21:43:10.444+0300][104,374s][info][gc] GC(746) Pause Final Update Refs 0,142ms
[2020-11-04T21:43:10.444+0300][104,374s][info][gc] GC(746) Concurrent cleanup 436M->268M(512M) 0,106ms
[2020-11-04T21:43:10.469+0300][104,399s][info][gc] Trigger: Average GC time (108,17 ms) is above the time for allocation rate (1211 MB/s) to deplete free headroom (128M)
[2020-11-04T21:43:10.470+0300][104,399s][info][gc] GC(747) Concurrent reset 0,601ms
[2020-11-04T21:43:10.470+0300][104,400s][info][gc] GC(747) Pause Init Mark (unload classes) 0,262ms
[2020-11-04T21:43:10.555+0300][104,484s][info][gc] GC(747) Concurrent marking (unload classes) 84,490ms
[2020-11-04T21:43:10.555+0300][104,485s][info][gc] GC(747) Pause Final Mark (unload classes) 0,554ms
[2020-11-04T21:43:10.556+0300][104,486s][info][gc] GC(747) Concurrent weak roots 0,418ms
[2020-11-04T21:43:10.556+0300][104,486s][info][gc] GC(747) Concurrent cleanup 352M->352M(512M) 0,035ms
[2020-11-04T21:43:10.557+0300][104,487s][info][gc] GC(747) Concurrent class unloading 1,002ms
[2020-11-04T21:43:10.557+0300][104,487s][info][gc] GC(747) Concurrent strong roots 0,057ms
[2020-11-04T21:43:10.562+0300][104,492s][info][gc] GC(747) Concurrent evacuation 5,228ms
[2020-11-04T21:43:10.563+0300][104,493s][info][gc] GC(747) Pause Init Update Refs 0,023ms
[2020-11-04T21:43:10.600+0300][104,530s][info][gc] GC(747) Concurrent update references 36,864ms
[2020-11-04T21:43:10.600+0300][104,530s][info][gc] GC(747) Pause Final Update Refs 0,275ms
[2020-11-04T21:43:10.600+0300][104,530s][info][gc] GC(747) Concurrent cleanup 438M->278M(512M) 0,077ms
[2020-11-04T21:43:10.628+0300][104,558s][info][gc] Trigger: Average GC time (114,21 ms) is above the time for allocation rate (1048 MB/s) to deplete free headroom (117M)
[2020-11-04T21:43:10.629+0300][104,559s][info][gc] GC(748) Concurrent reset 0,591ms
[2020-11-04T21:43:10.629+0300][104,559s][info][gc] GC(748) Pause Init Mark (unload classes) 0,333ms
[2020-11-04T21:43:10.694+0300][104,624s][info][gc] GC(748) Concurrent marking (unload classes) 64,470ms
[2020-11-04T21:43:10.695+0300][104,625s][info][gc] GC(748) Pause Final Mark (unload classes) 0,545ms
[2020-11-04T21:43:10.695+0300][104,625s][info][gc] GC(748) Concurrent weak roots 0,394ms
[2020-11-04T21:43:10.695+0300][104,625s][info][gc] GC(748) Concurrent cleanup 362M->362M(512M) 0,037ms
[2020-11-04T21:43:10.696+0300][104,626s][info][gc] GC(748) Concurrent class unloading 0,756ms
[2020-11-04T21:43:10.696+0300][104,626s][info][gc] GC(748) Concurrent strong roots 0,077ms
[2020-11-04T21:43:10.701+0300][104,631s][info][gc] GC(748) Concurrent evacuation 4,586ms
[2020-11-04T21:43:10.701+0300][104,631s][info][gc] GC(748) Pause Init Update Refs 0,026ms
[2020-11-04T21:43:10.737+0300][104,667s][info][gc] GC(748) Concurrent update references 35,729ms
[2020-11-04T21:43:10.737+0300][104,667s][info][gc] GC(748) Pause Final Update Refs 0,166ms
[2020-11-04T21:43:10.737+0300][104,667s][info][gc] GC(748) Concurrent cleanup 447M->280M(512M) 0,126ms
[2020-11-04T21:43:10.763+0300][104,693s][info][gc] Trigger: Average GC time (113,74 ms) is above the time for allocation rate (1132 MB/s) to deplete free headroom (126M)
[2020-11-04T21:43:10.764+0300][104,693s][info][gc] GC(749) Concurrent reset 0,621ms
[2020-11-04T21:43:10.764+0300][104,694s][info][gc] GC(749) Pause Init Mark (unload classes) 0,132ms
[2020-11-04T21:43:10.839+0300][104,769s][info][gc] GC(749) Concurrent marking (unload classes) 75,049ms
[2020-11-04T21:43:10.840+0300][104,770s][info][gc] GC(749) Pause Final Mark (unload classes) 0,410ms
[2020-11-04T21:43:10.840+0300][104,770s][info][gc] GC(749) Concurrent weak roots 0,358ms
[2020-11-04T21:43:10.840+0300][104,770s][info][gc] GC(749) Concurrent cleanup 355M->355M(512M) 0,036ms
[2020-11-04T21:43:10.842+0300][104,771s][info][gc] GC(749) Concurrent class unloading 1,063ms
[2020-11-04T21:43:10.842+0300][104,772s][info][gc] GC(749) Concurrent strong roots 0,117ms
[2020-11-04T21:43:10.846+0300][104,775s][info][gc] GC(749) Concurrent evacuation 3,824ms
[2020-11-04T21:43:10.846+0300][104,776s][info][gc] GC(749) Pause Init Update Refs 0,021ms
[2020-11-04T21:43:10.896+0300][104,826s][info][gc] GC(749) Concurrent update references 49,685ms
[2020-11-04T21:43:10.896+0300][104,826s][info][gc] GC(749) Pause Final Update Refs 0,162ms
[2020-11-04T21:43:10.896+0300][104,826s][info][gc] GC(749) Concurrent cleanup 471M->317M(512M) 0,064ms
[2020-11-04T21:43:10.903+0300][104,833s][info][gc] Trigger: Average GC time (118,84 ms) is above the time for allocation rate (1068 MB/s) to deplete free headroom (125M)
[2020-11-04T21:43:10.903+0300][104,833s][info][gc] GC(750) Concurrent reset 0,636ms
[2020-11-04T21:43:10.904+0300][104,834s][info][gc] GC(750) Pause Init Mark (process weakrefs) (unload classes) 0,124ms
[2020-11-04T21:43:10.968+0300][104,898s][info][gc] GC(750) Concurrent marking (process weakrefs) (unload classes) 64,181ms
[2020-11-04T21:43:10.968+0300][104,898s][info][gc] GC(750) Concurrent precleaning 0,119ms
[2020-11-04T21:43:10.969+0300][104,899s][info][gc] GC(750) Pause Final Mark (process weakrefs) (unload classes) 0,487ms
[2020-11-04T21:43:10.970+0300][104,900s][info][gc] GC(750) Concurrent weak roots 0,536ms
[2020-11-04T21:43:10.970+0300][104,900s][info][gc] GC(750) Concurrent cleanup 355M->355M(512M) 0,035ms
[2020-11-04T21:43:10.971+0300][104,900s][info][gc] GC(750) Concurrent class unloading 0,879ms
[2020-11-04T21:43:10.971+0300][104,901s][info][gc] GC(750) Concurrent strong roots 0,094ms
[2020-11-04T21:43:10.976+0300][104,905s][info][gc] GC(750) Concurrent evacuation 4,788ms
[2020-11-04T21:43:10.976+0300][104,906s][info][gc] GC(750) Pause Init Update Refs 0,021ms
[2020-11-04T21:43:11.014+0300][104,943s][info][gc] GC(750) Concurrent update references 37,555ms
[2020-11-04T21:43:11.014+0300][104,944s][info][gc] GC(750) Pause Final Update Refs 0,141ms
[2020-11-04T21:43:11.014+0300][104,944s][info][gc] GC(750) Concurrent cleanup 441M->291M(512M) 0,109ms
[2020-11-04T21:43:11.029+0300][104,959s][info][gc] Trigger: Average GC time (118,79 ms) is above the time for allocation rate (1118 MB/s) to deplete free headroom (129M)
[2020-11-04T21:43:11.030+0300][104,960s][info][gc] GC(751) Concurrent reset 0,610ms
[2020-11-04T21:43:11.030+0300][104,960s][info][gc] GC(751) Pause Init Mark (unload classes) 0,116ms
[2020-11-04T21:43:11.106+0300][105,036s][info][gc] GC(751) Concurrent marking (unload classes) 75,609ms
[2020-11-04T21:43:11.107+0300][105,036s][info][gc] GC(751) Pause Final Mark (unload classes) 0,378ms
[2020-11-04T21:43:11.107+0300][105,037s][info][gc] GC(751) Concurrent weak roots 0,377ms
[2020-11-04T21:43:11.107+0300][105,037s][info][gc] GC(751) Concurrent cleanup 351M->351M(512M) 0,036ms
[2020-11-04T21:43:11.108+0300][105,038s][info][gc] GC(751) Concurrent class unloading 1,304ms
[2020-11-04T21:43:11.109+0300][105,038s][info][gc] GC(751) Concurrent strong roots 0,124ms
[2020-11-04T21:43:11.113+0300][105,042s][info][gc] GC(751) Concurrent evacuation 3,997ms
[2020-11-04T21:43:11.113+0300][105,043s][info][gc] GC(751) Pause Init Update Refs 0,014ms
[2020-11-04T21:43:11.168+0300][105,097s][info][gc] GC(751) Concurrent update references 54,674ms
[2020-11-04T21:43:11.168+0300][105,098s][info][gc] GC(751) Pause Final Update Refs 0,102ms
[2020-11-04T21:43:11.168+0300][105,098s][info][gc] GC(751) Concurrent cleanup 475M->333M(512M) 0,055ms
[2020-11-04T21:43:11.169+0300][105,099s][info][gc] Trigger: Average GC time (124,88 ms) is above the time for allocation rate (1023 MB/s) to deplete free headroom (123M)
[2020-11-04T21:43:11.170+0300][105,099s][info][gc] GC(752) Concurrent reset 0,413ms
[2020-11-04T21:43:11.170+0300][105,100s][info][gc] GC(752) Pause Init Mark (unload classes) 0,257ms
[2020-11-04T21:43:11.254+0300][105,184s][info][gc] GC(752) Concurrent marking (unload classes) 83,783ms
[2020-11-04T21:43:11.255+0300][105,185s][info][gc] GC(752) Pause Final Mark (unload classes) 0,722ms
[2020-11-04T21:43:11.255+0300][105,185s][info][gc] GC(752) Concurrent weak roots 0,412ms
[2020-11-04T21:43:11.255+0300][105,185s][info][gc] GC(752) Concurrent cleanup 357M->357M(512M) 0,031ms
[2020-11-04T21:43:11.256+0300][105,186s][info][gc] GC(752) Concurrent class unloading 0,960ms
[2020-11-04T21:43:11.257+0300][105,186s][info][gc] GC(752) Concurrent strong roots 0,133ms
[2020-11-04T21:43:11.261+0300][105,191s][info][gc] GC(752) Concurrent evacuation 4,609ms
[2020-11-04T21:43:11.262+0300][105,191s][info][gc] GC(752) Pause Init Update Refs 0,011ms
[2020-11-04T21:43:11.301+0300][105,230s][info][gc] GC(752) Concurrent update references 39,045ms
[2020-11-04T21:43:11.301+0300][105,231s][info][gc] GC(752) Pause Final Update Refs 0,341ms
[2020-11-04T21:43:11.301+0300][105,231s][info][gc] GC(752) Concurrent cleanup 450M->308M(512M) 0,089ms
[2020-11-04T21:43:11.313+0300][105,243s][info][gc] Trigger: Average GC time (125,04 ms) is above the time for allocation rate (977 MB/s) to deplete free headroom (121M)
[2020-11-04T21:43:11.314+0300][105,244s][info][gc] GC(753) Concurrent reset 0,597ms
[2020-11-04T21:43:11.314+0300][105,244s][info][gc] GC(753) Pause Init Mark (unload classes) 0,102ms
[2020-11-04T21:43:11.411+0300][105,341s][info][gc] GC(753) Concurrent marking (unload classes) 96,433ms
[2020-11-04T21:43:11.411+0300][105,341s][info][gc] GC(753) Pause Final Mark (unload classes) 0,339ms
[2020-11-04T21:43:11.412+0300][105,342s][info][gc] GC(753) Concurrent weak roots 0,405ms
[2020-11-04T21:43:11.412+0300][105,342s][info][gc] GC(753) Concurrent cleanup 359M->359M(512M) 0,033ms
[2020-11-04T21:43:11.413+0300][105,342s][info][gc] GC(753) Concurrent class unloading 0,800ms
[2020-11-04T21:43:11.413+0300][105,343s][info][gc] GC(753) Concurrent strong roots 0,143ms
[2020-11-04T21:43:11.417+0300][105,347s][info][gc] GC(753) Concurrent evacuation 3,950ms
[2020-11-04T21:43:11.417+0300][105,347s][info][gc] GC(753) Pause Init Update Refs 0,009ms
[2020-11-04T21:43:11.457+0300][105,387s][info][gc] GC(753) Concurrent update references 39,933ms
[2020-11-04T21:43:11.458+0300][105,387s][info][gc] GC(753) Pause Final Update Refs 0,149ms
[2020-11-04T21:43:11.458+0300][105,388s][info][gc] GC(753) Concurrent cleanup 451M->310M(512M) 0,071ms
[2020-11-04T21:43:11.470+0300][105,400s][info][gc] Trigger: Average GC time (132,10 ms) is above the time for allocation rate (900 MB/s) to deplete free headroom (116M)
[2020-11-04T21:43:11.471+0300][105,401s][info][gc] GC(754) Concurrent reset 0,617ms
[2020-11-04T21:43:11.472+0300][105,401s][info][gc] GC(754) Pause Init Mark (unload classes) 0,127ms
[2020-11-04T21:43:11.546+0300][105,476s][info][gc] GC(754) Concurrent marking (unload classes) 74,655ms
[2020-11-04T21:43:11.547+0300][105,477s][info][gc] GC(754) Pause Final Mark (unload classes) 0,478ms
[2020-11-04T21:43:11.548+0300][105,477s][info][gc] GC(754) Concurrent weak roots 0,452ms
[2020-11-04T21:43:11.548+0300][105,477s][info][gc] GC(754) Concurrent cleanup 362M->362M(512M) 0,036ms
[2020-11-04T21:43:11.548+0300][105,478s][info][gc] GC(754) Concurrent class unloading 0,733ms
[2020-11-04T21:43:11.548+0300][105,478s][info][gc] GC(754) Concurrent strong roots 0,067ms
[2020-11-04T21:43:11.552+0300][105,482s][info][gc] GC(754) Concurrent evacuation 3,499ms
[2020-11-04T21:43:11.552+0300][105,482s][info][gc] GC(754) Pause Init Update Refs 0,014ms
[2020-11-04T21:43:11.593+0300][105,523s][info][gc] GC(754) Concurrent update references 40,572ms
[2020-11-04T21:43:11.593+0300][105,523s][info][gc] GC(754) Pause Final Update Refs 0,187ms
[2020-11-04T21:43:11.594+0300][105,523s][info][gc] GC(754) Concurrent cleanup 457M->315M(512M) 0,062ms
[2020-11-04T21:43:11.601+0300][105,531s][info][gc] Trigger: Average GC time (130,05 ms) is above the time for allocation rate (990 MB/s) to deplete free headroom (124M)
[2020-11-04T21:43:11.602+0300][105,532s][info][gc] GC(755) Concurrent reset 0,620ms
[2020-11-04T21:43:11.602+0300][105,532s][info][gc] GC(755) Pause Init Mark (process weakrefs) (unload classes) 0,097ms
[2020-11-04T21:43:11.675+0300][105,605s][info][gc] GC(755) Concurrent marking (process weakrefs) (unload classes) 72,978ms
[2020-11-04T21:43:11.675+0300][105,605s][info][gc] GC(755) Concurrent precleaning 0,189ms
[2020-11-04T21:43:11.677+0300][105,607s][info][gc] GC(755) Pause Final Mark (process weakrefs) (unload classes) 0,426ms
[2020-11-04T21:43:11.678+0300][105,608s][info][gc] GC(755) Concurrent weak roots 0,410ms
[2020-11-04T21:43:11.678+0300][105,608s][info][gc] GC(755) Concurrent cleanup 355M->355M(512M) 0,035ms
[2020-11-04T21:43:11.679+0300][105,609s][info][gc] GC(755) Concurrent class unloading 1,132ms
[2020-11-04T21:43:11.679+0300][105,609s][info][gc] GC(755) Concurrent strong roots 0,074ms
[2020-11-04T21:43:11.683+0300][105,613s][info][gc] GC(755) Concurrent evacuation 3,715ms
[2020-11-04T21:43:11.683+0300][105,613s][info][gc] GC(755) Pause Init Update Refs 0,014ms
[2020-11-04T21:43:11.725+0300][105,655s][info][gc] GC(755) Concurrent update references 41,661ms
[2020-11-04T21:43:11.726+0300][105,656s][info][gc] GC(755) Pause Final Update Refs 0,314ms
[2020-11-04T21:43:11.726+0300][105,656s][info][gc] GC(755) Concurrent cleanup 448M->319M(512M) 0,088ms
[2020-11-04T21:43:11.732+0300][105,662s][info][gc] Trigger: Average GC time (132,71 ms) is above the time for allocation rate (957 MB/s) to deplete free headroom (124M)
[2020-11-04T21:43:11.733+0300][105,663s][info][gc] GC(756) Concurrent reset 0,546ms
[2020-11-04T21:43:11.733+0300][105,663s][info][gc] GC(756) Pause Init Mark (unload classes) 0,128ms
[2020-11-04T21:43:11.812+0300][105,742s][info][gc] GC(756) Concurrent marking (unload classes) 78,175ms
[2020-11-04T21:43:11.813+0300][105,742s][info][gc] GC(756) Pause Final Mark (unload classes) 0,712ms
[2020-11-04T21:43:11.813+0300][105,743s][info][gc] GC(756) Concurrent weak roots 0,447ms
[2020-11-04T21:43:11.813+0300][105,743s][info][gc] GC(756) Concurrent cleanup 356M->356M(512M) 0,038ms
[2020-11-04T21:43:11.814+0300][105,744s][info][gc] GC(756) Concurrent class unloading 0,905ms
[2020-11-04T21:43:11.814+0300][105,744s][info][gc] GC(756) Concurrent strong roots 0,071ms
[2020-11-04T21:43:11.818+0300][105,748s][info][gc] GC(756) Concurrent evacuation 4,165ms
[2020-11-04T21:43:11.819+0300][105,749s][info][gc] GC(756) Pause Init Update Refs 0,016ms
[2020-11-04T21:43:11.862+0300][105,792s][info][gc] GC(756) Concurrent update references 43,165ms
[2020-11-04T21:43:11.863+0300][105,793s][info][gc] GC(756) Pause Final Update Refs 0,406ms
[2020-11-04T21:43:11.863+0300][105,793s][info][gc] GC(756) Concurrent cleanup 451M->324M(512M) 0,085ms
[2020-11-04T21:43:11.869+0300][105,799s][info][gc] Trigger: Average GC time (131,07 ms) is above the time for allocation rate (933 MB/s) to deplete free headroom (118M)
[2020-11-04T21:43:11.870+0300][105,800s][info][gc] GC(757) Concurrent reset 0,578ms
[2020-11-04T21:43:11.870+0300][105,800s][info][gc] GC(757) Pause Init Mark (unload classes) 0,151ms
[2020-11-04T21:43:11.954+0300][105,884s][info][gc] GC(757) Concurrent marking (unload classes) 83,183ms
[2020-11-04T21:43:11.955+0300][105,884s][info][gc] GC(757) Pause Final Mark (unload classes) 0,635ms
[2020-11-04T21:43:11.955+0300][105,885s][info][gc] GC(757) Concurrent weak roots 0,514ms
[2020-11-04T21:43:11.955+0300][105,885s][info][gc] GC(757) Concurrent cleanup 360M->360M(512M) 0,037ms
[2020-11-04T21:43:11.956+0300][105,886s][info][gc] GC(757) Concurrent class unloading 0,901ms
[2020-11-04T21:43:11.956+0300][105,886s][info][gc] GC(757) Concurrent strong roots 0,060ms
[2020-11-04T21:43:11.960+0300][105,889s][info][gc] GC(757) Concurrent evacuation 3,234ms
[2020-11-04T21:43:11.960+0300][105,890s][info][gc] GC(757) Pause Init Update Refs 0,015ms
[2020-11-04T21:43:12.004+0300][105,934s][info][gc] GC(757) Concurrent update references 44,029ms
[2020-11-04T21:43:12.005+0300][105,934s][info][gc] GC(757) Pause Final Update Refs 0,406ms
[2020-11-04T21:43:12.005+0300][105,935s][info][gc] GC(757) Concurrent cleanup 452M->324M(512M) 0,094ms
[2020-11-04T21:43:12.012+0300][105,942s][info][gc] Trigger: Average GC time (131,70 ms) is above the time for allocation rate (889 MB/s) to deplete free headroom (116M)
[2020-11-04T21:43:12.013+0300][105,943s][info][gc] GC(758) Concurrent reset 0,593ms
[2020-11-04T21:43:12.013+0300][105,943s][info][gc] GC(758) Pause Init Mark (unload classes) 0,183ms
[2020-11-04T21:43:12.064+0300][105,994s][info][gc] GC(758) Concurrent marking (unload classes) 50,506ms
[2020-11-04T21:43:12.065+0300][105,995s][info][gc] GC(758) Pause Final Mark (unload classes) 0,506ms
[2020-11-04T21:43:12.065+0300][105,995s][info][gc] GC(758) Concurrent weak roots 0,405ms
[2020-11-04T21:43:12.065+0300][105,995s][info][gc] GC(758) Concurrent cleanup 362M->359M(512M) 0,037ms
[2020-11-04T21:43:12.067+0300][105,996s][info][gc] GC(758) Concurrent class unloading 1,166ms
[2020-11-04T21:43:12.067+0300][105,997s][info][gc] GC(758) Concurrent strong roots 0,113ms
[2020-11-04T21:43:12.072+0300][106,002s][info][gc] GC(758) Concurrent evacuation 4,960ms
[2020-11-04T21:43:12.072+0300][106,002s][info][gc] GC(758) Pause Init Update Refs 0,013ms
[2020-11-04T21:43:12.099+0300][106,029s][info][gc] GC(758) Concurrent update references 26,865ms
[2020-11-04T21:43:12.100+0300][106,029s][info][gc] GC(758) Pause Final Update Refs 0,331ms
[2020-11-04T21:43:12.100+0300][106,030s][info][gc] GC(758) Concurrent cleanup 405M->180M(512M) 0,125ms
[2020-11-04T21:43:12.144+0300][106,074s][info][gc] Trigger: Average GC time (120,29 ms) is above the time for allocation rate (1344 MB/s) to deplete free headroom (161M)
[2020-11-04T21:43:12.145+0300][106,075s][info][gc] GC(759) Concurrent reset 0,618ms
[2020-11-04T21:43:12.145+0300][106,075s][info][gc] GC(759) Pause Init Mark (unload classes) 0,137ms
[2020-11-04T21:43:12.200+0300][106,130s][info][gc] GC(759) Concurrent marking (unload classes) 54,354ms
[2020-11-04T21:43:12.201+0300][106,130s][info][gc] GC(759) Pause Final Mark (unload classes) 0,638ms
[2020-11-04T21:43:12.201+0300][106,131s][info][gc] GC(759) Concurrent weak roots 0,520ms
[2020-11-04T21:43:12.201+0300][106,131s][info][gc] GC(759) Concurrent cleanup 322M->322M(512M) 0,045ms
[2020-11-04T21:43:12.202+0300][106,132s][info][gc] GC(759) Concurrent class unloading 0,873ms
[2020-11-04T21:43:12.202+0300][106,132s][info][gc] GC(759) Concurrent strong roots 0,099ms
[2020-11-04T21:43:12.208+0300][106,138s][info][gc] GC(759) Concurrent evacuation 5,755ms
[2020-11-04T21:43:12.209+0300][106,138s][info][gc] GC(759) Pause Init Update Refs 0,025ms
[2020-11-04T21:43:12.237+0300][106,167s][info][gc] GC(759) Concurrent update references 28,218ms
[2020-11-04T21:43:12.237+0300][106,167s][info][gc] GC(759) Pause Final Update Refs 0,298ms
[2020-11-04T21:43:12.238+0300][106,167s][info][gc] GC(759) Concurrent cleanup 374M->197M(512M) 0,116ms
[2020-11-04T21:43:12.285+0300][106,215s][info][gc] Trigger: Average GC time (114,35 ms) is above the time for allocation rate (1320 MB/s) to deplete free headroom (147M)
[2020-11-04T21:43:12.286+0300][106,216s][info][gc] GC(760) Concurrent reset 0,566ms
[2020-11-04T21:43:12.286+0300][106,216s][info][gc] GC(760) Pause Init Mark (process weakrefs) (unload classes) 0,106ms
[2020-11-04T21:43:12.366+0300][106,296s][info][gc] GC(760) Concurrent marking (process weakrefs) (unload classes) 79,377ms
[2020-11-04T21:43:12.366+0300][106,296s][info][gc] GC(760) Concurrent precleaning 0,168ms
[2020-11-04T21:43:12.367+0300][106,297s][info][gc] GC(760) Pause Final Mark (process weakrefs) (unload classes) 0,453ms
[2020-11-04T21:43:12.367+0300][106,297s][info][gc] GC(760) Concurrent weak roots 0,443ms
[2020-11-04T21:43:12.367+0300][106,297s][info][gc] GC(760) Concurrent cleanup 336M->336M(512M) 0,037ms
[2020-11-04T21:43:12.369+0300][106,299s][info][gc] GC(760) Concurrent class unloading 1,267ms
[2020-11-04T21:43:12.369+0300][106,299s][info][gc] GC(760) Concurrent strong roots 0,121ms
[2020-11-04T21:43:12.373+0300][106,303s][info][gc] GC(760) Concurrent evacuation 4,578ms
[2020-11-04T21:43:12.374+0300][106,304s][info][gc] GC(760) Pause Init Update Refs 0,025ms
[2020-11-04T21:43:12.399+0300][106,329s][info][gc] GC(760) Concurrent update references 25,602ms
[2020-11-04T21:43:12.400+0300][106,330s][info][gc] GC(760) Pause Final Update Refs 0,133ms
[2020-11-04T21:43:12.400+0300][106,330s][info][gc] GC(760) Concurrent cleanup 403M->217M(512M) 0,108ms
[2020-11-04T21:43:12.440+0300][106,370s][info][gc] Trigger: Average GC time (112,31 ms) is above the time for allocation rate (1240 MB/s) to deplete free headroom (135M)
[2020-11-04T21:43:12.441+0300][106,371s][info][gc] GC(761) Concurrent reset 0,645ms
[2020-11-04T21:43:12.441+0300][106,371s][info][gc] GC(761) Pause Init Mark (unload classes) 0,139ms
[2020-11-04T21:43:12.499+0300][106,428s][info][gc] GC(761) Concurrent marking (unload classes) 56,961ms
[2020-11-04T21:43:12.499+0300][106,429s][info][gc] GC(761) Pause Final Mark (unload classes) 0,437ms
[2020-11-04T21:43:12.500+0300][106,430s][info][gc] GC(761) Concurrent weak roots 0,419ms
[2020-11-04T21:43:12.500+0300][106,430s][info][gc] GC(761) Concurrent cleanup 347M->347M(512M) 0,035ms
[2020-11-04T21:43:12.501+0300][106,431s][info][gc] GC(761) Concurrent class unloading 0,879ms
[2020-11-04T21:43:12.501+0300][106,431s][info][gc] GC(761) Concurrent strong roots 0,059ms
[2020-11-04T21:43:12.507+0300][106,437s][info][gc] GC(761) Concurrent evacuation 6,133ms
[2020-11-04T21:43:12.507+0300][106,437s][info][gc] GC(761) Pause Init Update Refs 0,016ms
[2020-11-04T21:43:12.535+0300][106,465s][info][gc] GC(761) Concurrent update references 27,937ms
[2020-11-04T21:43:12.536+0300][106,466s][info][gc] GC(761) Pause Final Update Refs 0,156ms
[2020-11-04T21:43:12.536+0300][106,466s][info][gc] GC(761) Concurrent cleanup 421M->228M(512M) 0,104ms
[2020-11-04T21:43:12.569+0300][106,499s][info][gc] Trigger: Average GC time (105,33 ms) is above the time for allocation rate (1381 MB/s) to deplete free headroom (145M)
[2020-11-04T21:43:12.570+0300][106,499s][info][gc] GC(762) Concurrent reset 0,589ms
[2020-11-04T21:43:12.570+0300][106,500s][info][gc] GC(762) Pause Init Mark (unload classes) 0,094ms
[2020-11-04T21:43:12.626+0300][106,555s][info][gc] GC(762) Concurrent marking (unload classes) 55,503ms
[2020-11-04T21:43:12.626+0300][106,556s][info][gc] GC(762) Pause Final Mark (unload classes) 0,484ms
[2020-11-04T21:43:12.627+0300][106,557s][info][gc] GC(762) Concurrent weak roots 0,439ms
[2020-11-04T21:43:12.627+0300][106,557s][info][gc] GC(762) Concurrent cleanup 337M->337M(512M) 0,038ms
[2020-11-04T21:43:12.628+0300][106,558s][info][gc] GC(762) Concurrent class unloading 0,885ms
[2020-11-04T21:43:12.628+0300][106,558s][info][gc] GC(762) Concurrent strong roots 0,058ms
[2020-11-04T21:43:12.632+0300][106,562s][info][gc] GC(762) Concurrent evacuation 4,261ms
[2020-11-04T21:43:12.632+0300][106,562s][info][gc] GC(762) Pause Init Update Refs 0,024ms
[2020-11-04T21:43:12.662+0300][106,592s][info][gc] GC(762) Concurrent update references 29,244ms
[2020-11-04T21:43:12.662+0300][106,592s][info][gc] GC(762) Pause Final Update Refs 0,147ms
[2020-11-04T21:43:12.662+0300][106,592s][info][gc] GC(762) Concurrent cleanup 409M->231M(512M) 0,069ms
[2020-11-04T21:43:12.697+0300][106,627s][info][gc] Trigger: Average GC time (96,94 ms) is above the time for allocation rate (1413 MB/s) to deplete free headroom (136M)
[2020-11-04T21:43:12.698+0300][106,628s][info][gc] GC(763) Concurrent reset 0,579ms
[2020-11-04T21:43:12.699+0300][106,628s][info][gc] GC(763) Pause Init Mark (unload classes) 0,156ms
[2020-11-04T21:43:12.767+0300][106,697s][info][gc] GC(763) Concurrent marking (unload classes) 68,098ms
[2020-11-04T21:43:12.767+0300][106,697s][info][gc] GC(763) Pause Final Mark (unload classes) 0,433ms
[2020-11-04T21:43:12.768+0300][106,698s][info][gc] GC(763) Concurrent weak roots 0,339ms
[2020-11-04T21:43:12.768+0300][106,698s][info][gc] GC(763) Concurrent cleanup 346M->346M(512M) 0,034ms
[2020-11-04T21:43:12.769+0300][106,699s][info][gc] GC(763) Concurrent class unloading 0,928ms
[2020-11-04T21:43:12.769+0300][106,699s][info][gc] GC(763) Concurrent strong roots 0,139ms
[2020-11-04T21:43:12.774+0300][106,704s][info][gc] GC(763) Concurrent evacuation 5,063ms
[2020-11-04T21:43:12.774+0300][106,704s][info][gc] GC(763) Pause Init Update Refs 0,022ms
[2020-11-04T21:43:12.813+0300][106,743s][info][gc] GC(763) Concurrent update references 38,484ms
[2020-11-04T21:43:12.814+0300][106,743s][info][gc] GC(763) Pause Final Update Refs 0,228ms
[2020-11-04T21:43:12.814+0300][106,744s][info][gc] GC(763) Concurrent cleanup 439M->257M(512M) 0,117ms
[2020-11-04T21:43:12.841+0300][106,771s][info][gc] Trigger: Average GC time (102,71 ms) is above the time for allocation rate (1267 MB/s) to deplete free headroom (129M)
[2020-11-04T21:43:12.842+0300][106,772s][info][gc] GC(764) Concurrent reset 0,604ms
